Measurement file name;pun213703(lying down).scco
Measurement name;Measurement;;;Measurement;;;Measurement;;;Measurement;;
Date;3/1/2022;;;3/1/2022;;;3/1/2022;;;3/1/2022;;
Time;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;
Channel name;S/N 1947158622;;;S/N 1947158622;;;S/N 1948131903;;;S/N 1948131903;;
Unit;bar;;;°C;;;L/min;;;°C;;
Channel index;Channel A1;;;Channel A2;;;Channel A3;;;Channel A4;;
Time [s] / Points;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value
00:00:21.040;112.970;123.090;123.090;28.505;28.505;28.505;22.410;22.410;22.410;32.000;32.000;32.000
00:00:21.050;117.050;123.490;117.170;28.505;28.505;28.505;22.410;22.410;22.410;32.000;32.000;32.000
00:00:21.060;117.770;126.890;127.730;28.505;28.505;28.505;22.410;22.410;22.410;32.000;32.000;32.000
00:00:21.070;113.370;128.930;111.690;28.505;28.505;28.505;22.410;22.410;22.410;32.000;32.000;32.000
00:00:21.080;113.970;125.090;125.090;28.505;28.505;28.505;22.410;22.410;23.711;32.000;32.000;32.000
00:00:21.090;117.250;125.370;116.970;28.505;28.505;28.505;23.711;23.711;23.711;32.000;32.000;32.000
00:00:21.100;117.450;128.010;128.730;28.505;28.505;28.505;23.711;23.711;23.711;32.000;32.000;32.000
00:00:21.110;112.170;129.610;109.730;28.505;28.505;28.505;23.711;23.711;23.711;32.000;32.000;32.000
00:00:21.120;111.970;122.090;122.090;28.505;28.505;28.505;23.711;23.711;23.711;32.000;32.000;32.000
00:00:21.130;119.450;124.570;118.970;28.505;28.505;28.505;23.711;23.711;23.933;32.000;32.000;32.000
00:00:21.140;119.250;127.090;128.210;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.150;113.090;130.610;111.170;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.160;111.170;122.690;122.290;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.170;115.970;123.970;115.970;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.180;117.050;130.010;130.890;28.505;28.505;28.505;23.933;23.933;22.920;32.000;32.000;32.000
00:00:21.190;115.050;132.290;111.290;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:21.200;112.690;123.090;122.770;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:21.210;117.250;124.370;116.450;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:21.220;116.650;127.530;127.930;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:21.230;115.050;129.490;113.290;28.505;28.505;28.505;22.920;22.920;22.763;32.000;32.000;32.000
00:00:21.240;115.050;124.170;123.370;28.505;28.505;28.505;22.763;22.763;22.763;32.000;32.000;32.000
00:00:21.250;116.970;124.290;117.250;28.505;28.505;28.505;22.763;22.763;22.763;32.000;32.000;32.000
00:00:21.260;117.570;127.290;128.210;28.505;28.505;28.505;22.763;22.763;22.763;32.000;32.000;32.000
00:00:21.270;111.370;129.890;111.370;28.505;28.505;28.505;22.763;22.763;22.763;32.000;32.000;32.000
00:00:21.280;110.330;124.170;123.890;28.505;28.505;28.505;22.763;22.763;23.483;32.000;32.000;32.000
00:00:21.290;118.570;126.170;118.170;28.505;28.505;28.505;23.483;23.483;23.483;32.000;32.000;32.000
00:00:21.300;117.970;127.290;128.530;28.505;28.505;28.505;23.483;23.483;23.483;32.000;32.000;32.000
00:00:21.310;113.090;130.610;111.570;28.505;28.505;28.505;23.483;23.483;23.483;32.000;32.000;32.000
00:00:21.320;110.690;122.290;122.290;28.505;28.505;28.505;23.483;23.483;23.483;32.000;32.000;32.000
00:00:21.330;116.650;123.570;117.250;28.505;28.505;28.505;23.483;23.483;23.933;32.000;32.000;32.000
00:00:21.340;118.650;129.210;130.210;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.350;113.890;131.610;112.090;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.360;111.490;122.490;122.890;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.370;116.770;123.890;116.370;28.505;28.505;28.505;23.933;23.933;23.933;32.000;32.000;32.000
00:00:21.380;116.050;126.090;127.810;28.505;28.505;28.505;23.933;23.933;23.111;32.000;32.000;32.000
00:00:21.390;115.570;131.010;113.490;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:21.400;113.770;122.490;122.890;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:21.410;116.850;123.690;116.650;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:21.420;116.770;126.170;126.890;28.505;28.505;28.505;23.111;23.111;23.111;32.000;32.000;32.000
00:00:21.430;112.170;129.490;112.170;28.505;28.505;28.505;23.111;23.111;22.343;32.000;32.000;32.000
00:00:21.440;109.930;124.770;125.290;28.505;28.505;28.505;22.343;22.343;22.343;32.000;32.000;32.000
00:00:21.450;117.370;125.570;116.570;28.505;28.505;28.505;22.343;22.343;22.343;32.000;32.000;32.000
00:00:21.460;116.570;126.890;128.130;28.505;28.505;28.505;22.343;22.343;22.343;32.000;32.000;32.000
00:00:21.470;112.170;129.810;111.690;28.505;28.505;28.505;22.343;22.343;22.343;32.000;32.000;32.000
00:00:21.480;109.730;121.290;121.970;28.505;28.505;28.505;22.343;22.343;23.603;32.000;32.000;32.000
00:00:21.490;118.850;122.970;118.450;28.505;28.505;28.505;23.603;23.603;23.603;32.000;32.000;32.000
00:00:21.500;118.850;128.010;128.010;28.505;28.505;28.505;23.603;23.603;23.603;32.000;32.000;32.000
00:00:21.510;113.490;130.490;113.690;28.505;28.505;28.505;23.603;23.603;23.603;32.000;32.000;32.000
00:00:21.520;111.170;122.290;122.970;28.505;28.505;28.505;23.603;23.603;23.603;32.000;32.000;32.000
00:00:21.530;117.570;124.090;116.370;28.505;28.505;28.505;23.603;23.603;23.771;32.000;32.000;32.000
00:00:21.540;116.250;126.290;127.610;28.505;28.505;28.505;23.771;23.771;23.771;32.000;32.000;32.000
00:00:21.550;116.370;132.010;116.050;28.505;28.505;28.505;23.771;23.771;23.771;32.000;32.000;32.000
00:00:21.560;113.290;122.490;122.690;28.505;28.505;28.505;23.771;23.771;23.771;32.000;32.000;32.000
00:00:21.570;117.650;123.290;117.170;28.505;28.505;28.505;23.771;23.771;23.771;32.000;32.000;32.000
00:00:21.580;116.970;126.090;127.090;28.505;28.505;28.505;23.771;23.771;23.160;32.000;32.000;32.000
00:00:21.590;112.090;129.010;113.170;28.505;28.505;28.505;23.160;23.160;23.160;32.000;32.000;32.000
00:00:21.600;109.930;123.690;124.770;28.505;28.505;28.505;23.160;23.160;23.160;32.000;32.000;32.000
00:00:21.610;116.970;124.770;116.370;28.505;28.505;28.505;23.160;23.160;23.160;32.000;32.000;32.000
00:00:21.620;116.370;126.570;126.570;28.505;28.505;28.505;23.160;23.160;23.160;32.000;32.000;32.000
00:00:21.630;116.770;129.330;112.090;28.505;28.505;28.505;23.160;23.160;22.331;32.000;32.000;32.000
00:00:21.640;109.130;119.650;120.810;28.505;28.505;28.505;22.331;22.331;22.331;32.000;32.000;32.000
00:00:21.650;120.810;122.690;119.970;28.505;28.505;28.505;22.331;22.331;22.331;32.000;32.000;32.000
00:00:21.660;118.770;126.570;126.970;28.505;28.505;28.505;22.331;22.331;22.331;32.000;32.000;32.000
00:00:21.670;116.850;129.410;112.970;28.505;28.505;28.505;22.331;22.331;22.331;32.000;32.000;32.000
00:00:21.680;110.770;120.570;121.410;28.505;28.505;28.505;22.331;22.331;22.980;32.000;32.000;32.000
00:00:21.690;118.570;123.170;117.250;28.505;28.505;28.505;22.980;22.980;22.980;32.000;32.000;32.000
00:00:21.700;115.570;125.090;127.090;28.505;28.505;28.505;22.980;22.980;22.980;32.000;32.000;32.000
00:00:21.710;118.650;132.610;118.650;28.505;28.505;28.505;22.980;22.980;22.980;32.000;32.000;32.000
00:00:21.720;111.890;120.810;121.890;28.505;28.505;28.505;22.980;22.980;22.980;32.000;32.000;32.000
00:00:21.730;118.650;124.170;117.250;28.505;28.505;28.505;22.980;22.980;23.831;32.000;32.000;32.000
00:00:21.740;116.050;124.090;125.090;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:21.750;116.170;128.210;112.290;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:21.760;110.970;122.370;123.370;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:21.770;118.570;125.090;117.650;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:21.780;116.170;125.170;125.170;28.505;28.505;28.505;23.831;23.831;22.751;32.000;32.000;32.000
00:00:21.790;115.250;128.810;111.170;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:21.800;108.930;118.650;119.650;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:21.810;119.770;122.770;119.050;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:21.820;117.650;124.290;125.170;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:21.830;119.770;128.730;115.650;28.505;28.505;28.505;22.751;22.751;21.960;32.000;32.000;32.000
00:00:21.840;109.850;119.370;120.250;28.505;28.505;28.505;21.960;21.960;21.960;32.000;32.000;32.000
00:00:21.850;116.850;122.170;115.970;28.505;28.505;28.505;21.960;21.960;21.960;32.000;32.000;32.000
00:00:21.860;113.890;124.370;126.290;28.505;28.505;28.505;21.960;21.960;21.960;32.000;32.000;32.000
00:00:21.870;121.490;129.490;116.970;28.505;28.505;28.505;21.960;21.960;21.960;32.000;32.000;32.000
00:00:21.880;110.250;118.050;119.570;28.505;28.505;28.505;21.960;21.960;22.913;32.000;32.000;32.000
00:00:21.890;117.450;122.890;116.170;28.505;28.505;28.505;22.913;22.913;22.913;32.000;32.000;32.000
00:00:21.900;114.850;122.370;123.690;28.505;28.505;28.505;22.913;22.913;22.913;32.000;32.000;32.000
00:00:21.910;117.370;127.370;113.690;28.505;28.505;28.505;22.913;22.913;22.913;32.000;32.000;32.000
00:00:21.920;111.290;120.370;121.810;28.505;28.505;28.505;22.913;22.913;22.913;32.000;32.000;32.000
00:00:21.930;118.250;123.090;116.850;28.505;28.505;28.505;22.913;22.913;23.963;32.000;32.000;32.000
00:00:21.940;114.970;123.170;123.170;28.505;28.505;28.505;23.963;23.963;23.963;32.000;32.000;32.000
00:00:21.950;117.170;128.130;113.090;28.505;28.505;28.505;23.963;23.963;23.963;32.000;32.000;32.000
00:00:21.960;108.450;116.770;118.170;28.505;28.505;28.505;23.963;23.963;23.963;32.000;32.000;32.000
00:00:21.970;119.450;123.090;119.050;28.505;28.505;28.505;23.963;23.963;23.963;32.000;32.000;32.000
00:00:21.980;116.770;122.090;123.170;28.505;28.505;28.505;23.963;23.963;22.751;32.000;32.000;32.000
00:00:21.990;121.610;128.130;117.850;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:22;109.130;117.650;118.770;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:22.010;116.970;120.570;116.970;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:22.020;113.570;124.170;125.890;28.505;28.505;28.505;22.751;22.751;22.751;32.000;32.000;32.000
00:00:22.030;122.890;130.690;119.370;28.505;28.505;28.505;22.751;22.751;22.181;32.000;32.000;32.000
00:00:22.040;109.730;116.970;118.570;28.505;28.505;28.505;22.181;22.181;22.181;32.000;32.000;32.000
00:00:22.050;119.850;122.690;118.370;28.505;28.505;28.505;22.181;22.181;22.181;32.000;32.000;32.000
00:00:22.060;114.450;119.650;121.290;28.505;28.505;28.505;22.181;22.181;22.181;32.000;32.000;32.000
00:00:22.070;121.970;127.290;118.850;28.505;28.505;28.505;22.181;22.181;22.181;32.000;32.000;32.000
00:00:22.080;112.170;119.050;120.810;28.505;28.505;28.505;22.181;22.181;23.141;32.000;32.000;32.000
00:00:22.090;119.650;123.090;118.650;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:22.100;115.370;120.650;122.290;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:22.110;123.570;128.610;121.810;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:22.120;108.850;118.170;117.970;28.505;28.505;28.505;23.141;23.141;23.141;32.000;32.000;32.000
00:00:22.130;117.970;124.890;121.010;28.505;28.505;28.505;23.141;23.141;24.000;32.000;32.000;32.000
00:00:22.140;116.650;120.370;121.810;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:22.150;123.490;128.610;121.810;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:22.160;109.530;118.170;116.370;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:22.170;117.850;121.690;118.650;28.505;28.505;28.505;24.000;24.000;24.000;32.000;32.000;32.000
00:00:22.180;115.170;122.970;124.890;28.505;28.505;28.505;24.000;24.000;22.920;32.000;32.000;32.000
00:00:22.190;125.690;130.290;122.490;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:22.200;110.050;118.850;117.050;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:22.210;118.650;122.890;119.970;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:22.220;114.770;118.450;119.850;28.505;28.505;28.505;22.920;22.920;22.920;32.000;32.000;32.000
00:00:22.230;121.210;129.490;124.290;28.505;28.505;28.505;22.920;22.920;22.481;32.000;32.000;32.000
00:00:22.240;112.370;121.210;118.450;28.505;28.505;28.505;22.481;22.481;22.481;32.000;32.000;32.000
00:00:22.250;119.770;122.890;120.370;28.505;28.505;28.505;22.481;22.481;22.481;32.000;32.000;32.000
00:00:22.260;115.450;119.250;120.370;28.505;28.505;28.505;22.481;22.481;22.481;32.000;32.000;32.000
00:00:22.270;121.810;127.930;123.690;28.505;28.505;28.505;22.481;22.481;22.481;32.000;32.000;32.000
00:00:22.280;108.930;120.570;115.170;28.505;28.505;28.505;22.481;22.481;22.853;32.000;32.000;32.000
00:00:22.290;117.570;124.890;122.370;28.505;28.505;28.505;22.853;22.853;22.853;32.000;32.000;32.000
00:00:22.300;116.050;121.690;121.090;28.505;28.505;28.505;22.853;22.853;22.853;32.000;32.000;32.000
00:00:22.310;121.090;128.410;123.890;28.505;28.505;28.505;22.853;22.853;22.853;32.000;32.000;32.000
00:00:22.320;108.450;120.810;115.050;28.505;28.505;28.505;22.853;22.853;22.853;32.000;32.000;32.000
00:00:22.330;116.770;121.290;119.170;28.505;28.505;28.505;22.853;22.853;23.730;32.000;32.000;32.000
00:00:22.340;116.370;120.170;122.290;28.505;28.505;28.505;23.730;23.730;23.730;32.000;32.000;32.000
00:00:22.350;123.570;129.210;127.290;28.505;28.505;28.505;23.730;23.730;23.730;32.000;32.000;32.000
00:00:22.360;110.450;124.570;116.370;28.505;28.505;28.505;23.730;23.730;23.730;32.000;32.000;32.000
00:00:22.370;117.850;121.890;120.250;28.505;28.505;28.505;23.730;23.730;23.730;32.000;32.000;32.000
00:00:22.380;115.050;119.450;119.170;28.505;28.505;28.505;23.730;23.730;23.153;32.000;32.000;32.000
00:00:22.390;120.250;129.810;128.530;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:22.400;111.890;126.170;116.170;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:22.410;117.170;122.890;121.090;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:22.420;115.850;120.170;118.450;28.505;28.505;28.505;23.153;23.153;23.153;32.000;32.000;32.000
00:00:22.430;121.610;128.010;126.570;28.505;28.505;28.505;23.153;23.153;22.703;32.000;32.000;32.000
00:00:22.440;108.930;123.690;115.970;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.450;118.170;125.770;123.570;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.460;116.250;122.970;120.890;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.470;120.890;128.930;125.890;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.480;109.650;122.890;114.850;28.505;28.505;28.505;22.703;22.703;22.650;32.000;32.000;32.000
00:00:22.490;116.770;122.690;121.090;28.505;28.505;28.505;22.650;22.650;22.650;32.000;32.000;32.000
00:00:22.500;118.450;121.290;121.970;28.505;28.505;28.505;22.650;22.650;22.650;32.000;32.000;32.000
00:00:22.510;123.770;129.810;127.730;28.505;28.505;28.505;22.650;22.650;22.650;32.000;32.000;32.000
00:00:22.520;110.890;125.890;116.050;28.505;28.505;28.505;22.650;22.650;22.650;32.000;32.000;32.000
00:00:22.530;117.850;123.370;121.410;28.505;28.505;28.505;22.650;22.650;23.831;32.000;32.000;32.000
00:00:22.540;115.570;120.810;118.570;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:22.550;120.450;132.210;130.610;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:22.560;112.770;128.210;115.770;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:22.570;117.370;124.090;122.290;28.505;28.505;28.505;23.831;23.831;23.831;32.000;32.000;32.000
00:00:22.580;116.170;121.890;118.570;28.505;28.505;28.505;23.831;23.831;23.501;32.000;32.000;32.000
00:00:22.590;120.370;128.810;125.690;28.505;28.505;28.505;23.501;23.501;23.501;32.000;32.000;32.000
00:00:22.600;111.170;122.770;117.770;28.505;28.505;28.505;23.501;23.501;23.501;32.000;32.000;32.000
00:00:22.610;119.850;125.890;122.890;28.505;28.505;28.505;23.501;23.501;23.501;32.000;32.000;32.000
00:00:22.620;116.650;121.810;119.970;28.505;28.505;28.505;23.501;23.501;23.501;32.000;32.000;32.000
00:00:22.630;121.890;130.010;127.930;28.505;28.505;28.505;23.501;23.501;22.703;32.000;32.000;32.000
00:00:22.640;109.930;126.370;115.450;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.650;117.370;123.890;122.970;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.660;118.650;122.770;121.690;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.670;123.290;129.490;127.370;28.505;28.505;28.505;22.703;22.703;22.703;32.000;32.000;32.000
00:00:22.680;110.690;125.490;114.770;28.505;28.505;28.505;22.703;22.703;22.320;32.000;32.000;32.000
00:00:22.690;116.450;122.490;121.290;28.505;28.505;28.505;22.320;22.320;22.320;32.000;32.000;32.000
00:00:22.700;115.570;121.290;120.170;28.505;28.505;28.505;22.320;22.320;22.320;32.000;32.000;32.000
00:00:22.710;122.290;132.210;130.010;28.505;28.505;28.505;22.320;22.320;22.320;32.000;32.000;32.000
00:00:22.720;111.690;127.810;114.850;28.505;28.505;28.505;22.320;22.320;22.320;32.000;32.000;32.000
00:00:22.730;116.650;123.490;122.290;28.505;28.505;28.505;22.320;22.320;23.951;32.000;32.000;32.000
00:00:22.740;116.050;121.610;117.770;28.505;28.505;28.505;23.951;23.951;23.951;32.000;32.000;32.000
00:00:22.750;119.770;128.410;125.290;28.505;28.505;28.505;23.951;23.951;23.951;32.000;32.000;32.000
00:00:22.760;112.090;122.690;117.770;28.505;28.505;28.505;23.951;23.951;23.951;32.000;32.000;32.000
00:00:22.770;119.370;124.570;122.090;28.505;28.505;28.505;23.951;23.951;23.951;32.000;32.000;32.000
00:00:22.780;116.450;121.210;119.250;28.505;28.505;28.505;23.951;23.951;23.460;32.000;32.000;32.000
00:00:22.790;121.290;129.010;127.930;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:22.800;109.250;126.570;114.570;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:22.810;116.250;124.770;123.690;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:22.820;118.250;123.290;120.050;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:22.830;121.810;129.810;128.210;28.505;28.505;28.505;23.460;23.460;22.421;32.000;32.000;32.000
00:00:22.840;110.530;126.890;114.170;28.505;28.505;28.505;22.421;22.421;22.421;32.000;32.000;32.000
00:00:22.850;115.850;123.290;121.610;28.505;28.505;28.505;22.421;22.421;22.421;32.000;32.000;32.000
00:00:22.860;115.250;121.090;119.050;28.505;28.505;28.505;22.421;22.421;22.421;32.000;32.000;32.000
00:00:22.870;121.210;132.490;130.290;28.505;28.505;28.505;22.421;22.421;22.421;32.000;32.000;32.000
00:00:22.880;111.370;127.930;114.650;28.505;28.505;28.505;22.421;22.421;22.170;32.000;32.000;32.000
00:00:22.890;116.570;124.170;122.490;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:22.900;115.850;122.090;117.570;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:22.910;119.170;127.730;128.610;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:22.920;112.570;127.090;117.050;28.505;28.505;28.505;22.170;22.170;22.170;32.000;32.000;32.000
00:00:22.930;117.050;123.570;121.970;28.505;28.505;28.505;22.170;22.170;24.023;32.000;32.000;32.000
00:00:22.940;116.650;121.410;118.970;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:22.950;120.890;128.810;127.610;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:22.960;108.850;126.490;112.570;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:22.970;114.290;125.570;124.570;28.505;28.505;28.505;24.023;24.023;24.023;32.000;32.000;32.000
00:00:22.980;117.050;123.970;118.770;28.505;28.505;28.505;24.023;24.023;23.460;32.000;32.000;32.000
00:00:22.990;120.810;129.610;127.930;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:23;109.850;126.490;113.090;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:23.010;114.570;122.890;121.410;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:23.020;116.250;120.810;119.370;28.505;28.505;28.505;23.460;23.460;23.460;32.000;32.000;32.000
00:00:23.030;121.210;131.410;129.130;28.505;28.505;28.505;22.440;23.460;22.440;32.000;32.000;32.000
00:00:23.040;110.530;127.370;113.970;28.505;28.505;28.505;22.440;22.440;22.440;32.000;32.000;32.000
00:00:23.050;115.850;123.490;122.090;28.505;28.505;28.505;22.440;22.440;22.440;32.000;32.000;32.000
00:00:23.060;115.650;121.490;116.970;28.505;28.505;28.505;22.440;22.440;22.440;32.000;32.000;32.000
00:00:23.070;118.370;128.410;130.090;28.505;28.505;28.505;22.440;22.440;22.440;32.000;32.000;32.000
00:00:23.080;112.770;128.810;116.170;28.505;28.505;28.505;22.440;22.620;22.620;32.000;32.000;32.000
00:00:23.090;116.170;123.370;121.810;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:23.100;116.370;121.410;117.970;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:23.110;119.250;127.530;128.810;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:23.120;108.650;126.770;112.170;28.505;28.505;28.505;22.620;22.620;22.620;32.000;32.000;32.000
00:00:23.130;114.650;124.970;124.570;28.505;28.505;28.505;22.620;23.921;23.921;32.000;32.000;32.000
00:00:23.140;116.370;123.690;117.250;28.505;28.505;28.505;23.921;23.921;23.921;32.000;32.000;32.000
00:00:23.150;118.450;128.610;128.130;28.505;28.505;28.505;23.921;23.921;23.921;32.000;32.000;32.000
00:00:23.160;108.930;128.130;112.370;28.505;28.505;28.505;23.921;23.921;23.921;32.000;32.000;32.000
00:00:23.170;114.090;122.170;120.810;28.505;28.505;28.505;23.921;23.921;23.921;32.000;32.000;32.000
00:00:23.180;117.650;120.170;119.570;28.505;28.505;28.505;23.580;23.921;23.580;32.000;32.000;32.000
00:00:23.190;121.210;128.730;129.210;28.505;28.505;28.505;23.580;23.580;23.580;32.000;32.000;32.000
00:00:23.200;110.450;128.610;111.970;28.505;28.505;28.505;23.580;23.580;23.580;32.000;32.000;32.000
00:00:23.210;113.490;122.890;122.090;28.505;28.505;28.505;23.580;23.580;23.580;32.000;32.000;32.000
00:00:23.220;115.370;121.290;116.370;28.505;28.505;28.505;23.580;23.580;23.580;32.000;32.000;32.000
00:00:23.230;117.570;129.490;131.090;28.505;28.505;28.505;22.583;23.580;22.583;32.000;32.000;32.000
00:00:23.240;112.570;129.810;113.770;28.505;28.505;28.505;22.583;22.583;22.583;32.000;32.000;32.000
00:00:23.250;114.850;122.170;123.690;28.505;28.505;28.505;22.583;22.583;22.583;32.000;32.000;32.000
00:00:23.260;116.170;122.370;117.370;28.505;28.505;28.505;22.583;22.583;22.583;32.000;32.000;32.000
00:00:23.270;117.370;127.610;129.210;28.505;28.505;28.505;22.583;22.583;22.583;32.000;32.000;32.000
00:00:23.280;110.330;126.970;113.290;28.505;28.505;28.505;22.583;22.710;22.710;32.000;32.000;32.000
00:00:23.290;115.170;124.770;125.770;28.505;28.505;28.505;22.710;22.710;22.710;32.000;32.000;32.000
00:00:23.300;116.370;124.090;116.850;28.505;28.505;28.505;22.710;22.710;22.710;32.000;32.000;32.000
00:00:23.310;118.050;128.730;128.730;28.505;28.505;28.505;22.710;22.710;22.710;32.000;32.000;32.000
00:00:23.320;110.050;129.330;111.970;28.505;28.505;28.505;22.710;22.710;22.710;32.000;32.000;32.000
00:00:23.330;113.690;121.210;122.490;28.505;28.505;28.505;22.710;23.873;23.873;32.000;32.000;32.000
00:00:23.340;118.850;122.090;119.450;28.505;28.505;28.505;23.873;23.873;23.873;32.000;32.000;32.000
00:00:23.350;120.810;127.810;128.530;28.505;28.505;28.505;23.873;23.873;23.873;32.000;32.000;32.000
00:00:23.360;111.090;129.610;111.090;28.505;28.505;28.505;23.873;23.873;23.873;32.000;32.000;32.000
00:00:23.370;112.890;121.970;123.170;28.505;28.505;28.505;23.873;23.873;23.873;32.000;32.000;32.000
00:00:23.380;115.370;121.610;116.050;28.505;28.505;28.505;23.531;23.873;23.531;32.000;32.000;32.000
00:00:23.390;117.250;129.890;131.210;28.505;28.505;28.505;23.531;23.531;23.531;32.000;32.000;32.000
00:00:23.400;110.890;132.210;112.490;28.505;28.505;28.505;23.531;23.531;23.531;32.000;32.000;32.000
00:00:23.410;113.690;122.770;123.090;28.505;28.505;28.505;23.531;23.531;23.531;32.000;32.000;32.000
00:00:23.420;116.050;122.770;116.250;28.505;28.505;28.505;23.531;23.531;23.531;32.000;32.000;32.000
00:00:23.430;117.050;127.530;127.530;28.505;28.505;28.505;22.871;23.531;22.871;32.000;32.000;32.000
00:00:23.440;111.770;128.530;113.970;28.505;28.505;28.505;22.871;22.871;22.871;32.000;32.000;32.000
00:00:23.450;115.650;124.370;124.690;28.505;28.505;28.505;22.871;22.871;22.871;32.000;32.000;32.000
00:00:23.460;116.570;123.370;116.970;28.505;28.505;28.505;22.871;22.871;22.871;32.000;32.000;32.000
00:00:23.470;117.650;127.530;127.930;28.505;28.505;28.505;22.871;22.871;22.871;32.000;32.000;32.000
